userId,courseId,enrollmentDate,completionPercentage,courseName,courseDuration,courseDifficulty,learningPathId,learningPathName
121,3211,2024-01-21,57,JavaScript programming: JavaScript for beginners,5.0,Beginner,2,Full-Stack Web Development
366,928,2024-05-06,67,School of Raising Capital: Agile Financial Modeling,1.5,Beginner,12,Software Testing and QA
200,1714,2024-04-14,60,Design your own Social Media Logo Icons in Adobe Illustrator,1.5,Beginner,11,Agile Software Development
330,1189,2023-12-18,42,"An Introduction: MT4 Email, Sound, Notification Forex Alerts",0.616666667,Intermediate,9,Backend Engineering with Node.js
463,2195,2023-10-28,65,Piano Lessons for Beginners: Play the Piano AND Read Music!,4.0,Beginner,14,Database Design and SQL
370,2576,2023-12-24,59,How To Make A Web Page With No Code,2.0,Beginner,8,Version Control with Git
301,1725,2023-11-15,27,How do I Create a Stylized Graphics from Images in Photoshop,1.0,Beginner,20,CI/CD with Jenkins and GitLab
445,3039,2024-05-13,72,How to create awesome website and e-commerce in 1 hour,1.0,Beginner,9,Backend Engineering with Node.js
436,234,2024-01-05,89,CFA: Fast Track your career in Finance,2.0,Beginner,9,Backend Engineering with Node.js
381,1888,2023-11-02,59,Play Thousands of Songs On The Guitar | Cheater Chords,1.0,Beginner,7,Data Structures and Algorithms
169,1422,2024-06-19,6,Create Animated Gif Advertising Banners in Photoshop CC,1.0,Beginner,17,Security for Software Engineers
6,3016,2023-12-22,37,Learn Laravel PHP Framework Building Multi User SEO Blog APP,9.5,Beginner,16,Cloud-Native Application Development
148,3132,2024-02-09,71,Kali Linux Web App Testing,3.0,Beginner,7,Data Structures and Algorithms
426,1632,2023-10-15,81,Apple Watch Design,4.0,Beginner,8,Version Control with Git
439,650,2024-06-15,8,Mergers and Acquisitions M&A Essentials You Need to Know,1.0,Beginner,2,Full-Stack Web Development
356,3512,2024-03-16,70,Drupal for Beginners,5.0,Beginner,19,RESTful API Design
396,1336,2024-01-04,97,Logo Design for Entrepreneurs ,3.5,Beginner,15,Machine Learning for Software Engineers
284,2953,2024-05-14,27,Learn Drupal 8 - With a Live Project,3.5,Beginner,18,Advanced JavaScript
438,1868,2024-01-11,76,How To Play The Cajon: For Beginners,1.5,Beginner,18,Advanced JavaScript
131,962,2024-03-28,14,Professional Forex Strategy+2 weeks for FREE trading alerts,1.0,Beginner,12,Software Testing and QA
311,402,2024-01-18,100,Quantitative Trading Analysis with R,7.5,Beginner,10,Frontend Engineering with React
292,3354,2023-12-21,25,"Learn Gulp, The Streaming Build System",1.5,Beginner,8,Version Control with Git
80,3597,2024-03-27,92,Web Application Development - Learn by Building 3 Web Apps,1.5,Beginner,5,DevOps Engineering
332,1507,2024-09-02,9,Curso Blender 3D  do Básico ao Avançado ,14.5,Beginner,10,Frontend Engineering with React
168,3085,2024-02-12,56,JQuery Create Overlay Popups from scratch using Jquery,2.5,Beginner,16,Cloud-Native Application Development
377,2932,2024-01-04,3,Let's JavaScript!  Code a calculator,2.0,Beginner,14,Database Design and SQL
480,3668,2023-10-15,95,The Fastest Way to Create a Website Using Godaddy,0.5,Beginner,17,Security for Software Engineers
488,346,2024-03-20,47,Option selling trading as income source. Beginners friendly,6.0,Beginner,17,Security for Software Engineers
133,1383,2024-08-19,76,Primeros Pasos con Photoshop CC,2.5,Beginner,4,Software Architecture Design
298,289,2023-12-26,49,Crash Course on Cost of Capital and Capital Structuring,3.0,Beginner,20,CI/CD with Jenkins and GitLab
282,2986,2024-05-14,2,Javascript for Beginners,3.0,Beginner,14,Database Design and SQL
153,2259,2023-11-03,14,Aprende a improvisar en la guitarra eléctrica,3.0,Beginner,8,Version Control with Git
478,890,2024-05-12,82,Workshop on Banking Credit Analysis Process,1.5,Beginner,12,Software Testing and QA
463,2631,2024-07-20,99,PHP Fundamentals - Start Earning The Top Dollars You Deserve,1.5,Beginner,6,Cloud Computing Foundations
357,35,2024-02-28,56,The Complete Short Course on Ethereum,1.5,Beginner,7,Data Structures and Algorithms
242,1107,2023-11-03,45,Cost of Capital and Weighted Average Cost of Capital,1.0,Beginner,16,Cloud-Native Application Development
235,2654,2023-12-21,15,"Learn to code, Become a Web Developer and Master JavaScript!",10.0,Beginner,1,Introduction to Programming
26,3219,2024-01-23,16,Angular Advanced MasterClass & FREE E-Book,6.5,Intermediate,17,Security for Software Engineers
476,596,2024-06-24,42,Strategy layout and Backtesting,4.0,Advanced,16,Cloud-Native Application Development
431,509,2024-04-01,61,"Trading Mindset, and Three Steps To Profitable Trading",1.5,Beginner,18,Advanced JavaScript
302,2495,2024-02-08,37,Introduction to Web Development: HTML,3.0,Beginner,16,Cloud-Native Application Development
275,2205,2024-08-26,13,Comment jouer du Pianoforte,3.0,Beginner,2,Full-Stack Web Development
228,3223,2024-03-17,70,The Complete Developers Guide to MongoDB,13.5,Beginner,3,Mobile App Development
114,236,2023-10-14,80,Excel Dashboard - Interactive Excel Dashboard and Charts,3.0,Beginner,4,Software Architecture Design
1,2920,2023-11-03,18,Introduction to Coding with Ruby,3.5,Beginner,13,Microservices Architecture
272,2674,2024-03-22,90,The Bubble Course - Create Complete Web Apps without Coding,4.5,Beginner,20,CI/CD with Jenkins and GitLab
262,2656,2023-11-07,10,jQuery Essentials: Learn the Fundamental of jQuery,3.5,Beginner,1,Introduction to Programming
236,1236,2023-11-14,52,Photoshop - Creación de Efectos 2,1.0,Beginner,5,DevOps Engineering
250,2943,2024-07-11,55,"Create Complete Sign up System using PHP, jQuery and Ajax",3.0,Beginner,18,Advanced JavaScript
471,1481,2024-02-12,44,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,4.0,Beginner,20,CI/CD with Jenkins and GitLab
311,1447,2024-08-15,92,Pixelmator - Create Vector Graphics From Scratch,3.0,Beginner,13,Microservices Architecture
174,1760,2024-01-16,88,Become a Logo Designer: Guide to Complimentary Logo Software,2.5,Beginner,10,Frontend Engineering with React
254,3307,2023-11-24,18,"JavaScript, jQuery and Ajax",4.0,Beginner,18,Advanced JavaScript
77,1808,2024-05-27,80,Learn To Play The Drums Without A Drum Kit,2.0,Beginner,8,Version Control with Git
399,2664,2024-06-26,22,JavaScript Basics Web Development Building Blocks,1.5,Beginner,11,Agile Software Development
126,3390,2024-08-14,84,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,5.5,Advanced,4,Software Architecture Design
296,2429,2023-10-31,16,Curso de ejercicios técnicos al piano Vol.1,1.5,Beginner,2,Full-Stack Web Development
228,2777,2024-05-07,31,Learn By Example: Angular JS,7.0,Beginner,8,Version Control with Git
149,1485,2024-03-21,70,Formation Photoshop,1.0,Beginner,15,Machine Learning for Software Engineers
301,2755,2024-05-24,40,Create eye-catching WordPress website from scratch,4.5,Beginner,9,Backend Engineering with Node.js
423,885,2024-01-24,25,Teeter-Totter Accounting,1.0,Beginner,4,Software Architecture Design
229,2828,2024-08-02,1,Learn HTML5 Programming From Scratch,10.5,Beginner,13,Microservices Architecture
376,2133,2024-04-19,0,Pedais de efeito para Contrabaixo,2.5,Beginner,17,Security for Software Engineers
389,3520,2024-05-15,75,HTML & CSS - Learn to build sleek websites ,3.5,Beginner,2,Full-Stack Web Development
113,3438,2024-03-22,93,Practical Understanding of PHP and MySQL,5.5,Beginner,1,Introduction to Programming
467,1416,2024-04-17,37,The Art of Icon Design: Create Custom Flat Icon Designs,1.5,Beginner,17,Security for Software Engineers
140,1058,2024-04-14,61,Aprende a invertir sin capital,1.5,Beginner,19,RESTful API Design
129,84,2024-03-19,58,Basic Excel for Basic Bookkeeping and Accounting,1.5,Beginner,12,Software Testing and QA
459,1002,2024-06-17,82,Introduction to Futures & Options,4.5,Beginner,17,Security for Software Engineers
42,3192,2024-05-25,5,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,9.0,Beginner,10,Frontend Engineering with React
316,1838,2024-08-31,47,Play Piano 7: Improvise on For All We Know in F Key by Ear,1.5,Beginner,13,Microservices Architecture
156,3612,2024-07-17,39,Modern E-Commerce Store In php & mysqli With Bootstrap,66.5,Beginner,6,Cloud Computing Foundations
400,2711,2024-05-12,0,All about NodeJS,15.5,Beginner,8,Version Control with Git
22,2497,2023-10-19,67,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,3.0,Beginner,19,RESTful API Design
38,2641,2024-03-18,16,"Build An Online Bank With Java, Angular 2, Spring and More",6.5,Beginner,10,Frontend Engineering with React
56,3324,2023-10-13,89,Docker for Developers - Newest Version 1.12 with Swarm Mode,5.5,Beginner,13,Microservices Architecture
422,3296,2024-02-02,18,Laravel Deployment - Launch your Laravel Application Online,1.0,Intermediate,12,Software Testing and QA
151,2179,2023-10-23,2,Guitar Lessons - 50 Essential Fast Legato Licks,3.0,Intermediate,1,Introduction to Programming
469,480,2024-01-25,6,IFRS Financial Reporting,3.5,Beginner,10,Frontend Engineering with React
40,1904,2024-07-10,54,Instant Bodhran - part one; learn the basics of drumming now,1.0,Beginner,1,Introduction to Programming
56,655,2024-08-12,23,Your First Successful Forex Trades - With Case Studies,2.5,Beginner,12,Software Testing and QA
112,3135,2023-10-27,18,Sending email with PHP: from Basic to Advanced,2.0,Beginner,12,Software Testing and QA
383,1485,2024-07-23,36,Formation Photoshop,1.0,Beginner,15,Machine Learning for Software Engineers
282,3083,2024-01-17,90,Learn jQuery: An In-depth Course For Beginners,4.5,Beginner,18,Advanced JavaScript
420,1125,2024-06-30,34,Finance and Accounting for Startups,12.5,Beginner,11,Agile Software Development
238,2099,2023-12-24,81,Learn to play tunes by ear on harmonica - no written music,2.0,Intermediate,17,Security for Software Engineers
318,993,2024-02-04,38,Trade Show Samurai,0.516666667,Beginner,3,Mobile App Development
59,403,2024-01-19,35,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),6.0,Beginner,3,Mobile App Development
448,3069,2023-11-04,17,Get started Creating Websites Everything you need provided,3.0,Beginner,2,Full-Stack Web Development
356,397,2023-12-06,41,Forex Trading: Comprehensive & Concise Forex Trading Course,3.5,Beginner,7,Data Structures and Algorithms
82,770,2024-05-10,54,Use Crowdfunding Effectively With Indiegogo and Kickstarter,2.0,Beginner,15,Machine Learning for Software Engineers
62,2573,2024-06-05,88,The Full Stack Web Development,33.0,Beginner,15,Machine Learning for Software Engineers
430,3464,2024-01-24,23,How to Make a Single Page Website for Freelancers & Agencies,1.5,Beginner,16,Cloud-Native Application Development
347,3437,2023-10-30,40,WordPress Plugins Treasure Chest,3.0,Intermediate,3,Mobile App Development
204,1957,2024-03-06,22,How to speak Pianish (beginner level),1.0,Beginner,2,Full-Stack Web Development
83,563,2023-11-03,73,MQL4 Programming for Traders: Build Robust Trading Robots!,7.0,Beginner,20,CI/CD with Jenkins and GitLab
323,2565,2023-10-10,3,The Docker for DevOps course: From development to production,7.5,Beginner,8,Version Control with Git
418,1686,2024-08-21,12,Affinity Designer for beginners,4.5,Beginner,8,Version Control with Git
464,814,2024-04-23,82,Succeed at Options Even If You Don't Know Where to Start,1.5,Beginner,15,Machine Learning for Software Engineers
229,2269,2024-04-18,42,Easy Piano - learn and play along,1.0,Beginner,7,Data Structures and Algorithms
467,1603,2024-01-31,44,Interiores Sostenibles 101,1.0,Beginner,19,RESTful API Design
319,1224,2023-11-07,57,Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,1.0,Beginner,3,Mobile App Development
466,2797,2024-06-07,41,Complete RESPONSIVE Website Design with HTML5 & CSS3,9.0,Beginner,11,Agile Software Development
192,416,2024-01-22,75,Coaching Course:Investment Analysis for your clients,0.566666667,Intermediate,12,Software Testing and QA
493,2553,2024-04-16,43,Complete WordPress Theme Developer Course With Bootstrap,25.0,Beginner,19,RESTful API Design
277,3458,2023-11-06,25,Django Tutorial: Build Your First App Fast & Free! ,2.5,Beginner,11,Agile Software Development
96,134,2023-10-18,1,Forex Trading for Beginners - Basics,1.0,Beginner,10,Frontend Engineering with React
269,3095,2023-12-09,41,Create a REAL Social Network like Facebook in PHP + MySQL,16.5,Beginner,3,Mobile App Development
155,1715,2023-12-29,51,Mashup - Transform a scanned sketch into a digital painting,2.0,Intermediate,3,Mobile App Development
204,3268,2024-01-09,42,Web Development: Make A Website That Will Sell For Thousands,7.5,Beginner,15,Machine Learning for Software Engineers
198,1572,2024-04-05,19,Design a unique bookstore-quality Photo Book with Blurb,2.5,Beginner,16,Cloud-Native Application Development
490,1172,2023-11-18,81,Investimento em Ações para Leigos,2.5,Beginner,12,Software Testing and QA
253,864,2024-04-22,94,Investment Portfolio Analysis with Python,7.0,Beginner,16,Cloud-Native Application Development
484,3087,2023-12-10,19,Ultimate AngularJS: Build a Real-World App from Scratch,5.5,Beginner,9,Backend Engineering with Node.js
225,2537,2024-02-29,38,Learn JavaScript for Web Development,8.5,Intermediate,9,Backend Engineering with Node.js
493,616,2024-02-12,87,Introduction to Bitcoin for Beginners,0.566666667,Beginner,3,Mobile App Development
18,987,2024-07-15,7,Financial Accounting Part 2 - Passing The Class,4.5,Beginner,11,Agile Software Development
290,462,2024-07-31,35,Options Trading Foundation: Your journey to competency...,1.0,Intermediate,2,Full-Stack Web Development
446,206,2024-03-26,2,Mastering Candlestick Charting : High Probability Trading,2.0,Beginner,8,Version Control with Git
276,3008,2024-02-12,22,JavaScript - Tricks and Workarounds,5.0,Beginner,19,RESTful API Design
464,1203,2024-02-08,24,Discover How to Draw and paint Comics,62.0,Beginner,4,Software Architecture Design
354,3442,2024-08-20,20,Create a Powerful Website with the Cool Bootstrap Framework,4.0,Beginner,9,Backend Engineering with Node.js
325,3553,2023-12-31,66,Self Advertise Using PowerPoint Twitter and Facebook on ios,0.6,Beginner,4,Software Architecture Design
34,803,2024-08-17,69,Trade the News in Forex: EA Robot Included,0.566666667,Beginner,2,Full-Stack Web Development
458,481,2023-11-14,30,Forex Trading System: Correlation EUR/GBP vs GBP/USD,1.0,Intermediate,9,Backend Engineering with Node.js
264,1145,2023-12-23,20,Advanced Finance and Accounting for Startups,6.5,Intermediate,11,Agile Software Development
340,519,2024-07-02,66,Six Stage Negotiation,2.5,Beginner,12,Software Testing and QA
155,172,2023-11-21,41,Bank Financial Management A Comprehensive Study,1.5,Beginner,14,Database Design and SQL
265,2182,2024-04-21,2,5 lecciones que todo guitarrista debe tomar,1.0,Beginner,7,Data Structures and Algorithms
107,2026,2024-05-13,77,Best Beginner Guitar Lessons by Sam Lyons,2.0,Beginner,2,Full-Stack Web Development
494,3201,2024-05-12,73,Python and Django Full Stack Web Developer Bootcamp,31.5,Beginner,12,Software Testing and QA
231,711,2024-06-30,55,Bitcoin - The Complete Guide,5.5,Beginner,17,Security for Software Engineers
479,3111,2024-08-16,50,Introduction to Laravel 4,2.5,Beginner,17,Security for Software Engineers
248,3308,2024-06-28,12,Laravel Blog Development Starter,2.0,Beginner,1,Introduction to Programming
69,1835,2023-12-25,94,Instant Harmonica - play two Star Wars themes in 30 minutes ,0.7,Beginner,20,CI/CD with Jenkins and GitLab
185,23,2023-11-29,48,Create A Business From Home Trading Stocks Today In 2017,2.0,Beginner,20,CI/CD with Jenkins and GitLab
489,2831,2023-12-27,89,Learn to Setup Websites from Scratch,3.5,Beginner,15,Machine Learning for Software Engineers
190,2119,2024-05-25,39,Violin for Beginners,0.733333333,Beginner,3,Mobile App Development
36,1431,2024-03-03,51,History of Art and Design from XV to XXI century,2.0,Beginner,16,Cloud-Native Application Development
181,2292,2024-07-09,75,Didgeridoo - from zero to HERO! Part Three. Advanced level.,1.5,Advanced,14,Database Design and SQL
254,2995,2024-02-29,9,Mastering CSS,5.0,Advanced,3,Mobile App Development
393,2882,2023-12-17,32,JavaScript manipulation of the DOM Document Object Model,1.5,Beginner,17,Security for Software Engineers
388,2514,2024-03-07,69,Dissecting Ruby on Rails 5 - Become a Professional Developer,37.5,Beginner,10,Frontend Engineering with React
387,2565,2023-12-29,79,The Docker for DevOps course: From development to production,7.5,Beginner,8,Version Control with Git
